occurrenceId,verbatimScientificName,scientificName,key,matchType,confidence,status,rank,kingdom,phylum,class,order,family,genus,species,canonicalName,authorship,usageKey,acceptedUsageKey
,"Erigeron decumbens","Erigeron decumbens Nutt.","7845106","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","Erigeron decumbens","Nutt.","7845106",
,"Erigeron decumbens","Erigeron decumbens Nutt.","7845106","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","Erigeron decumbens","Nutt.","7845106",
,"Erigeron decumbens","Erigeron decumbens Nutt.","7845106","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","Erigeron decumbens","Nutt.","7845106",
,"Erigeron decumbens","Erigeron decumbens Nutt.","7845106","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","Erigeron decumbens","Nutt.","7845106",
,"Erigeron decumbens","Erigeron decumbens Nutt.","7845106","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","Erigeron decumbens","Nutt.","7845106",
,"Erigeron decumbens","Erigeron decumbens Nutt.","7845106","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","Erigeron decumbens","Nutt.","7845106",
,"Erigeron decumbens","Erigeron decumbens Nutt.","7845106","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","Erigeron decumbens","Nutt.","7845106",
,"Erigeron decumbens","Erigeron decumbens Nutt.","7845106","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","Erigeron decumbens","Nutt.","7845106",
,"Erigeron decumbens","Erigeron decumbens Nutt.","7845106","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","Erigeron decumbens","Nutt.","7845106",
,"Erigeron decumbens","Erigeron decumbens Nutt.","7845106","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","Erigeron decumbens","Nutt.","7845106",
,"Erigeron decumbens","Erigeron decumbens Nutt.","7845106","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","Erigeron decumbens","Nutt.","7845106",
,"Erigeron decumbens","Erigeron decumbens Nutt.","7845106","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","Erigeron decumbens","Nutt.","7845106",
,"Erigeron decumbens","Erigeron decumbens Nutt.","7845106","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","Erigeron decumbens","Nutt.","7845106",
,"Eriophyllum lanatum","Eriophyllum lanatum (Pursh) Forbes","3130472","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Eriophyllum","Eriophyllum lanatum","Eriophyllum lanatum","(Pursh) Forbes","3130472",
,"Eriophyllum lanatum","Eriophyllum lanatum (Pursh) Forbes","3130472","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Eriophyllum","Eriophyllum lanatum","Eriophyllum lanatum","(Pursh) Forbes","3130472",
,"Eriophyllum lanatum","Eriophyllum lanatum (Pursh) Forbes","3130472","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Eriophyllum","Eriophyllum lanatum","Eriophyllum lanatum","(Pursh) Forbes","3130472",
,"Eriophyllum lanatum","Eriophyllum lanatum (Pursh) Forbes","3130472","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Eriophyllum","Eriophyllum lanatum","Eriophyllum lanatum","(Pursh) Forbes","3130472",
,"Eriophyllum lanatum","Eriophyllum lanatum (Pursh) Forbes","3130472","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Eriophyllum","Eriophyllum lanatum","Eriophyllum lanatum","(Pursh) Forbes","3130472",
,"Eriophyllum lanatum","Eriophyllum lanatum (Pursh) Forbes","3130472","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Eriophyllum","Eriophyllum lanatum","Eriophyllum lanatum","(Pursh) Forbes","3130472",
,"Eriophyllum lanatum","Eriophyllum lanatum (Pursh) Forbes","3130472","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Eriophyllum","Eriophyllum lanatum","Eriophyllum lanatum","(Pursh) Forbes","3130472",
,"Erigeron decumbens","Erigeron decumbens Nutt.","7845106","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","Erigeron decumbens","Nutt.","7845106",
,"Erigeron decumbens","Erigeron decumbens Nutt.","7845106","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","Erigeron decumbens","Nutt.","7845106",
,"Eriophyllum lanatum","Eriophyllum lanatum (Pursh) Forbes","3130472","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Eriophyllum","Eriophyllum lanatum","Eriophyllum lanatum","(Pursh) Forbes","3130472",
,"Eriophyllum lanatum","Eriophyllum lanatum (Pursh) Forbes","3130472","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Eriophyllum","Eriophyllum lanatum","Eriophyllum lanatum","(Pursh) Forbes","3130472",
,"Eriophyllum lanatum","Eriophyllum lanatum (Pursh) Forbes","3130472","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Eriophyllum","Eriophyllum lanatum","Eriophyllum lanatum","(Pursh) Forbes","3130472",
,"Eriophyllum lanatum","Eriophyllum lanatum (Pursh) Forbes","3130472","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Eriophyllum","Eriophyllum lanatum","Eriophyllum lanatum","(Pursh) Forbes","3130472",
,"Eriophyllum lanatum","Eriophyllum lanatum (Pursh) Forbes","3130472","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Eriophyllum","Eriophyllum lanatum","Eriophyllum lanatum","(Pursh) Forbes","3130472",
,"Eriophyllum lanatum","Eriophyllum lanatum (Pursh) Forbes","3130472","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Eriophyllum","Eriophyllum lanatum","Eriophyllum lanatum","(Pursh) Forbes","3130472",
,"Erigeron decumbens","Erigeron decumbens Nutt.","7845106","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","Erigeron decumbens","Nutt.","7845106",
,"Erigeron decumbens","Erigeron decumbens Nutt.","7845106","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","Erigeron decumbens","Nutt.","7845106",
,"Erigeron decumbens","Erigeron decumbens Nutt.","7845106","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","Erigeron decumbens","Nutt.","7845106",
,"Prunella vulgaris","Prunella vulgaris L.","5341297","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Prunella","Prunella vulgaris","Prunella vulgaris","L.","5341297",
,"Prunella vulgaris","Prunella vulgaris L.","5341297","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Prunella","Prunella vulgaris","Prunella vulgaris","L.","5341297",
,"Prunella vulgaris","Prunella vulgaris L.","5341297","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Prunella","Prunella vulgaris","Prunella vulgaris","L.","5341297",
,"Clarkia amoena","Clarkia amoena (Lehm.) A.Nelson & J.F.Macbr.","5420978","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","Clarkia","Clarkia amoena","Clarkia amoena","(Lehm.) A.Nelson & J.F.Macbr.","5420978",
,"Clarkia amoena","Clarkia amoena (Lehm.) A.Nelson & J.F.Macbr.","5420978","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","Clarkia","Clarkia amoena","Clarkia amoena","(Lehm.) A.Nelson & J.F.Macbr.","5420978",
,"Clarkia amoena","Clarkia amoena (Lehm.) A.Nelson & J.F.Macbr.","5420978","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","Clarkia","Clarkia amoena","Clarkia amoena","(Lehm.) A.Nelson & J.F.Macbr.","5420978",
,"Crepis setosa","Crepis setosa Haller fil.","4245384","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Crepis","Crepis setosa","Crepis setosa","Haller fil.","4245384",
,"Crepis setosa","Crepis setosa Haller fil.","4245384","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Crepis","Crepis setosa","Crepis setosa","Haller fil.","4245384",
,"Crepis setosa","Crepis setosa Haller fil.","4245384","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Crepis","Crepis setosa","Crepis setosa","Haller fil.","4245384",
,"Leucanthemum vulgare","Leucanthemum vulgare Lam.","8848598","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Leucanthemum","Leucanthemum vulgare","Leucanthemum vulgare","Lam.","8848598",
,"Brodiaea elegans","Brodiaea elegans Hoover","2767702","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Brodiaea","Brodiaea elegans","Brodiaea elegans","Hoover","2767702",
,"Leucanthemum vulgare","Leucanthemum vulgare Lam.","8848598","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Leucanthemum","Leucanthemum vulgare","Leucanthemum vulgare","Lam.","8848598",
,"Brodiaea elegans","Brodiaea elegans Hoover","2767702","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Brodiaea","Brodiaea elegans","Brodiaea elegans","Hoover","2767702",
,"Brodiaea elegans","Brodiaea elegans Hoover","2767702","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Brodiaea","Brodiaea elegans","Brodiaea elegans","Hoover","2767702",
,"Crepis setosa","Crepis setosa Haller fil.","4245384","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Crepis","Crepis setosa","Crepis setosa","Haller fil.","4245384",
,"Clarkia amoena","Clarkia amoena (Lehm.) A.Nelson & J.F.Macbr.","5420978","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","Clarkia","Clarkia amoena","Clarkia amoena","(Lehm.) A.Nelson & J.F.Macbr.","5420978",
,"Clarkia amoena","Clarkia amoena (Lehm.) A.Nelson & J.F.Macbr.","5420978","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","Clarkia","Clarkia amoena","Clarkia amoena","(Lehm.) A.Nelson & J.F.Macbr.","5420978",
,"Clarkia amoena","Clarkia amoena (Lehm.) A.Nelson & J.F.Macbr.","5420978","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","Clarkia","Clarkia amoena","Clarkia amoena","(Lehm.) A.Nelson & J.F.Macbr.","5420978",
,"Clarkia amoena","Clarkia amoena (Lehm.) A.Nelson & J.F.Macbr.","5420978","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","Clarkia","Clarkia amoena","Clarkia amoena","(Lehm.) A.Nelson & J.F.Macbr.","5420978",
,"Clarkia amoena","Clarkia amoena (Lehm.) A.Nelson & J.F.Macbr.","5420978","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","Clarkia","Clarkia amoena","Clarkia amoena","(Lehm.) A.Nelson & J.F.Macbr.","5420978",
,"Brodiaea elegans","Brodiaea elegans Hoover","2767702","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Brodiaea","Brodiaea elegans","Brodiaea elegans","Hoover","2767702",
,"Prunella vulgaris","Prunella vulgaris L.","5341297","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Prunella","Prunella vulgaris","Prunella vulgaris","L.","5341297",
,"Prunella vulgaris","Prunella vulgaris L.","5341297","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Prunella","Prunella vulgaris","Prunella vulgaris","L.","5341297",
,"Prunella vulgaris","Prunella vulgaris L.","5341297","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Prunella","Prunella vulgaris","Prunella vulgaris","L.","5341297",
,"Prunella vulgaris","Prunella vulgaris L.","5341297","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Prunella","Prunella vulgaris","Prunella vulgaris","L.","5341297",
,"Prunella vulgaris","Prunella vulgaris L.","5341297","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Prunella","Prunella vulgaris","Prunella vulgaris","L.","5341297",
,"Leucanthemum vulgare","Leucanthemum vulgare Lam.","8848598","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Leucanthemum","Leucanthemum vulgare","Leucanthemum vulgare","Lam.","8848598",
,"Leucanthemum vulgare","Leucanthemum vulgare Lam.","8848598","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Leucanthemum","Leucanthemum vulgare","Leucanthemum vulgare","Lam.","8848598",
,"Centaurium muehlenbergii","Centaurium muehlenbergii (Griseb.) W.Wight ex Piper","5414450","EXACT","99","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Gentianaceae","Zeltnera","Zeltnera muhlenbergii","Centaurium muehlenbergii","(Griseb.) W.Wight ex Piper","5414450","9541322"
,"Centaurium muehlenbergii","Centaurium muehlenbergii (Griseb.) W.Wight ex Piper","5414450","EXACT","99","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Gentianaceae","Zeltnera","Zeltnera muhlenbergii","Centaurium muehlenbergii","(Griseb.) W.Wight ex Piper","5414450","9541322"
,"Leucanthemum vulgare","Leucanthemum vulgare Lam.","8848598","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Leucanthemum","Leucanthemum vulgare","Leucanthemum vulgare","Lam.","8848598",
,"Leucanthemum vulgare","Leucanthemum vulgare Lam.","8848598","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Leucanthemum","Leucanthemum vulgare","Leucanthemum vulgare","Lam.","8848598",
,"Leucanthemum vulgare","Leucanthemum vulgare Lam.","8848598","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Leucanthemum","Leucanthemum vulgare","Leucanthemum vulgare","Lam.","8848598",
,"Leucanthemum vulgare","Leucanthemum vulgare Lam.","8848598","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Leucanthemum","Leucanthemum vulgare","Leucanthemum vulgare","Lam.","8848598",
,"Prunella vulgaris","Prunella vulgaris L.","5341297","EXACT","99","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Prunella","Prunella vulgaris","Prunella vulgaris","L.","5341297",
,"Clarkia amoena","Clarkia amoena (Lehm.) A.Nelson & J.F.Macbr.","5420978","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","Clarkia","Clarkia amoena","Clarkia amoena","(Lehm.) A.Nelson & J.F.Macbr.","5420978",
,"Crepis setosa","Crepis setosa Haller fil.","4245384","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Crepis","Crepis setosa","Crepis setosa","Haller fil.","4245384",
,"Crepis setosa","Crepis setosa Haller fil.","4245384","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Crepis","Crepis setosa","Crepis setosa","Haller fil.","4245384",
,"Crepis setosa","Crepis setosa Haller fil.","4245384","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Crepis","Crepis setosa","Crepis setosa","Haller fil.","4245384",
,"Crepis setosa","Crepis setosa Haller fil.","4245384","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Crepis","Crepis setosa","Crepis setosa","Haller fil.","4245384",
,"Centaurium muehlenbergii","Centaurium muehlenbergii (Griseb.) W.Wight ex Piper","5414450","EXACT","99","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Gentianaceae","Zeltnera","Zeltnera muhlenbergii","Centaurium muehlenbergii","(Griseb.) W.Wight ex Piper","5414450","9541322"
,"Linum bienne","Linum bienne Mill.","2873896","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Linaceae","Linum","Linum bienne","Linum bienne","Mill.","2873896",
,"Brodiaea elegans","Brodiaea elegans Hoover","2767702","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Brodiaea","Brodiaea elegans","Brodiaea elegans","Hoover","2767702",
,"Centaurium muehlenbergii","Centaurium muehlenbergii (Griseb.) W.Wight ex Piper","5414450","EXACT","99","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Gentianaceae","Zeltnera","Zeltnera muhlenbergii","Centaurium muehlenbergii","(Griseb.) W.Wight ex Piper","5414450","9541322"
,"Crepis setosa","Crepis setosa Haller fil.","4245384","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Crepis","Crepis setosa","Crepis setosa","Haller fil.","4245384",
,"Crepis setosa","Crepis setosa Haller fil.","4245384","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Crepis","Crepis setosa","Crepis setosa","Haller fil.","4245384",
,"Crepis setosa","Crepis setosa Haller fil.","4245384","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Crepis","Crepis setosa","Crepis setosa","Haller fil.","4245384",
,"Crepis setosa","Crepis setosa Haller fil.","4245384","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Crepis","Crepis setosa","Crepis setosa","Haller fil.","4245384",
,"Crepis setosa","Crepis setosa Haller fil.","4245384","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Crepis","Crepis setosa","Crepis setosa","Haller fil.","4245384",
,"Crepis setosa","Crepis setosa Haller fil.","4245384","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Crepis","Crepis setosa","Crepis setosa","Haller fil.","4245384",
,"Crepis setosa","Crepis setosa Haller fil.","4245384","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Crepis","Crepis setosa","Crepis setosa","Haller fil.","4245384",
,"Centaurium muehlenbergii","Centaurium muehlenbergii (Griseb.) W.Wight ex Piper","5414450","EXACT","99","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Gentianaceae","Zeltnera","Zeltnera muhlenbergii","Centaurium muehlenbergii","(Griseb.) W.Wight ex Piper","5414450","9541322"
,"Centaurium muehlenbergii","Centaurium muehlenbergii (Griseb.) W.Wight ex Piper","5414450","EXACT","99","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Gentianaceae","Zeltnera","Zeltnera muhlenbergii","Centaurium muehlenbergii","(Griseb.) W.Wight ex Piper","5414450","9541322"
,"Centaurium muehlenbergii","Centaurium muehlenbergii (Griseb.) W.Wight ex Piper","5414450","EXACT","99","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Gentianaceae","Zeltnera","Zeltnera muhlenbergii","Centaurium muehlenbergii","(Griseb.) W.Wight ex Piper","5414450","9541322"
,"Crepis setosa","Crepis setosa Haller fil.","4245384","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Crepis","Crepis setosa","Crepis setosa","Haller fil.","4245384",
,"Clarkia amoena","Clarkia amoena (Lehm.) A.Nelson & J.F.Macbr.","5420978","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","Clarkia","Clarkia amoena","Clarkia amoena","(Lehm.) A.Nelson & J.F.Macbr.","5420978",
,"Crepis setosa","Crepis setosa Haller fil.","4245384","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Crepis","Crepis setosa","Crepis setosa","Haller fil.","4245384",
,"Clarkia amoena","Clarkia amoena (Lehm.) A.Nelson & J.F.Macbr.","5420978","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","Clarkia","Clarkia amoena","Clarkia amoena","(Lehm.) A.Nelson & J.F.Macbr.","5420978",
,"Clarkia amoena","Clarkia amoena (Lehm.) A.Nelson & J.F.Macbr.","5420978","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","Clarkia","Clarkia amoena","Clarkia amoena","(Lehm.) A.Nelson & J.F.Macbr.","5420978",
,"Clarkia amoena","Clarkia amoena (Lehm.) A.Nelson & J.F.Macbr.","5420978","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","Clarkia","Clarkia amoena","Clarkia amoena","(Lehm.) A.Nelson & J.F.Macbr.","5420978",
,"Clarkia amoena","Clarkia amoena (Lehm.) A.Nelson & J.F.Macbr.","5420978","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","Clarkia","Clarkia amoena","Clarkia amoena","(Lehm.) A.Nelson & J.F.Macbr.","5420978",
,"Clarkia amoena","Clarkia amoena (Lehm.) A.Nelson & J.F.Macbr.","5420978","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","Clarkia","Clarkia amoena","Clarkia amoena","(Lehm.) A.Nelson & J.F.Macbr.","5420978",
,"Clarkia amoena","Clarkia amoena (Lehm.) A.Nelson & J.F.Macbr.","5420978","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","Clarkia","Clarkia amoena","Clarkia amoena","(Lehm.) A.Nelson & J.F.Macbr.","5420978",
,"Clarkia amoena","Clarkia amoena (Lehm.) A.Nelson & J.F.Macbr.","5420978","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","Clarkia","Clarkia amoena","Clarkia amoena","(Lehm.) A.Nelson & J.F.Macbr.","5420978",
,"Crepis setosa","Crepis setosa Haller fil.","4245384","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Crepis","Crepis setosa","Crepis setosa","Haller fil.","4245384",
,"Crepis setosa","Crepis setosa Haller fil.","4245384","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Crepis","Crepis setosa","Crepis setosa","Haller fil.","4245384",
,"Clarkia amoena","Clarkia amoena (Lehm.) A.Nelson & J.F.Macbr.","5420978","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","Clarkia","Clarkia amoena","Clarkia amoena","(Lehm.) A.Nelson & J.F.Macbr.","5420978",
,"Brodiaea elegans","Brodiaea elegans Hoover","2767702","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","Brodiaea","Brodiaea elegans","Brodiaea elegans","Hoover","2767702",
,"Leucanthemum vulgare","Leucanthemum vulgare Lam.","8848598","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Leucanthemum","Leucanthemum vulgare","Leucanthemum vulgare","Lam.","8848598",
,"Crepis setosa","Crepis setosa Haller fil.","4245384","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Crepis","Crepis setosa","Crepis setosa","Haller fil.","4245384",
,"Centaurium muehlenbergii","Centaurium muehlenbergii (Griseb.) W.Wight ex Piper","5414450","EXACT","99","SYNONYM","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Gentianaceae","Zeltnera","Zeltnera muhlenbergii","Centaurium muehlenbergii","(Griseb.) W.Wight ex Piper","5414450","9541322"
,"Crepis setosa","Crepis setosa Haller fil.","4245384","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Crepis","Crepis setosa","Crepis setosa","Haller fil.","4245384",
,"Crepis setosa","Crepis setosa Haller fil.","4245384","EXACT","100","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Crepis","Crepis setosa","Crepis setosa","Haller fil.","4245384",
